,num_barcodes,barcode_length_in_aa,num_oligos,is_capped
4606,1,5,10000000.0,True
4607,3,1,13.0,False
4608,3,2,267.0,False
4609,3,3,10348.0,False
4610,3,4,334871.0,False
4611,5,1,8.0,False
4612,5,2,235.0,False
4613,5,3,7383.0,False
4614,5,4,413539.0,False
4615,1,1,21.0,False
4616,1,2,418.0,False
4617,1,3,18632.0,False
4618,1,4,609174.0,False
4619,1,5,10000000.0,True
4620,3,1,18.0,False
4621,3,2,203.0,False
4622,3,3,10447.0,False
4623,3,4,480809.0,False
4624,5,1,8.0,False
4625,5,2,18.0,False
4626,5,3,11286.0,False
4627,5,4,220490.0,False
4628,1,1,16.0,False
4629,1,2,99.0,False
4630,1,3,12059.0,False
4631,1,4,575058.0,False
4632,1,5,10000000.0,True
4633,3,1,13.0,False
4634,3,2,246.0,False
4635,3,3,12483.0,False
4636,3,4,357832.0,False
4637,5,1,10.0,False
4638,5,2,219.0,False
4639,5,3,13037.0,False
4640,5,4,541964.0,False
4641,1,1,16.0,False
4642,1,2,400.0,False
4643,1,3,17960.0,False
4644,1,4,541269.0,False
4645,1,5,10000000.0,True
4646,3,1,20.0,False
4647,3,2,299.0,False
4648,3,3,12090.0,False
4649,3,4,462858.0,False
4650,5,1,13.0,False
4651,5,2,218.0,False
4652,5,3,13253.0,False
4653,5,4,223237.0,False
4654,1,1,35.0,False
4655,1,2,487.0,False
4656,1,3,14711.0,False
4657,1,4,332792.0,False
4658,1,5,10000000.0,True
4659,3,1,5.0,False
4660,3,2,447.0,False
4661,3,3,11769.0,False
4662,3,4,359596.0,False
4663,5,1,6.0,False
4664,5,2,488.0,False
4665,5,3,2693.0,False
4666,5,4,307881.0,False
4667,1,1,19.0,False
4668,1,2,661.0,False
4669,1,3,8024.0,False
4670,1,4,357705.0,False
4671,1,5,10000000.0,True
4672,3,1,7.0,False
4673,3,2,180.0,False
4674,3,3,8633.0,False
4675,3,4,408934.0,False
4676,5,1,13.0,False
4677,5,2,168.0,False
4678,5,3,3919.0,False
4679,5,4,355120.0,False
4680,1,1,18.0,False
4681,1,2,310.0,False
4682,1,3,8040.0,False
4683,1,4,322963.0,False
4684,1,5,10000000.0,True
4685,3,1,14.0,False
4686,3,2,359.0,False
4687,3,3,9062.0,False
4688,3,4,373809.0,False
4689,5,1,3.0,False
4690,5,2,220.0,False
4691,5,3,7670.0,False
4692,5,4,190683.0,False
4693,1,1,27.0,False
4694,1,2,555.0,False
4695,1,3,5803.0,False
4696,1,4,653069.0,False
4697,1,5,10000000.0,True
4698,3,1,14.0,False
4699,3,2,301.0,False
4700,3,3,4951.0,False
4701,3,4,423387.0,False
4702,5,1,10.0,False
4703,5,2,164.0,False
4704,5,3,9303.0,False
4705,5,4,342800.0,False
4706,1,1,32.0,False
4707,1,2,296.0,False
4708,1,3,17317.0,False
4709,1,4,525752.0,False
4710,1,5,10000000.0,True
4711,3,1,19.0,False
4712,3,2,240.0,False
4713,3,3,10139.0,False
4714,3,4,233891.0,False
4715,5,1,13.0,False
4716,5,2,408.0,False
4717,5,3,4995.0,False
4718,5,4,324481.0,False
4719,1,1,14.0,False
4720,1,2,538.0,False
4721,1,3,12483.0,False
4722,1,4,738809.0,False
4723,1,5,10000000.0,True
4724,3,1,20.0,False
4725,3,2,388.0,False
4726,3,3,5822.0,False
4727,3,4,440941.0,False
4728,5,1,9.0,False
4729,5,2,119.0,False
4730,5,3,6021.0,False
4731,5,4,127799.0,False
4732,1,1,12.0,False
4733,1,2,376.0,False
4734,1,3,10679.0,False
4735,1,4,501790.0,False
4736,1,5,10000000.0,True
4737,3,1,15.0,False
4738,3,2,563.0,False
4739,3,3,6194.0,False
4740,3,4,410886.0,False
4741,5,1,16.0,False
4742,5,2,238.0,False
4743,5,3,8499.0,False
4744,5,4,134397.0,False
4745,1,1,16.0,False
4746,1,2,593.0,False
4747,1,3,2428.0,False
4748,1,4,548149.0,False
4749,1,5,10000000.0,True
4750,3,1,18.0,False
4751,3,2,432.0,False
4752,3,3,12248.0,False
4753,3,4,136868.0,False
4754,5,1,10.0,False
4755,5,2,127.0,False
4756,5,3,8475.0,False
4757,5,4,349144.0,False
4758,1,1,25.0,False
4759,1,2,354.0,False
4760,1,3,9759.0,False
4761,1,4,666193.0,False
4762,1,5,10000000.0,True
4763,3,1,10.0,False
4764,3,2,322.0,False
4765,3,3,10748.0,False
4766,3,4,453895.0,False
4767,5,1,7.0,False
4768,5,2,322.0,False
4769,5,3,9339.0,False
4770,5,4,278213.0,False
4771,1,1,21.0,False
4772,1,2,594.0,False
4773,1,3,11337.0,False
4774,1,4,589691.0,False
4775,1,5,10000000.0,True
4776,3,1,10.0,False
4777,3,2,365.0,False
4778,3,3,17456.0,False
4779,3,4,202621.0,False
4780,5,1,15.0,False
4781,5,2,142.0,False
4782,5,3,12446.0,False
4783,5,4,290973.0,False
4784,1,1,22.0,False
4785,1,2,747.0,False
4786,1,3,10453.0,False
4787,1,4,253251.0,False
4788,1,5,10000000.0,True
4789,3,1,18.0,False
4790,3,2,234.0,False
4791,3,3,12840.0,False
4792,3,4,156508.0,False
4793,5,1,8.0,False
4794,5,2,437.0,False
4795,5,3,14141.0,False
4796,5,4,311662.0,False
4797,1,1,27.0,False
4798,1,2,421.0,False
4799,1,3,16763.0,False
4800,1,4,267335.0,False
4801,1,5,10000000.0,True
4802,3,1,7.0,False
4803,3,2,188.0,False
4804,3,3,8249.0,False
4805,3,4,407497.0,False
4806,5,1,12.0,False
4807,5,2,321.0,False
4808,5,3,9088.0,False
4809,5,4,259949.0,False
4810,1,1,12.0,False
4811,1,2,452.0,False
4812,1,3,18303.0,False
4813,1,4,547329.0,False
4814,1,5,10000000.0,True
4815,3,1,18.0,False
4816,3,2,535.0,False
4817,3,3,13618.0,False
4818,3,4,285631.0,False
4819,5,1,8.0,False
4820,5,2,266.0,False
4821,5,3,13251.0,False
4822,5,4,342358.0,False
4823,1,1,22.0,False
4824,1,2,433.0,False
4825,1,3,17409.0,False
4826,1,4,341376.0,False
4827,1,5,10000000.0,True
4828,3,1,7.0,False
4829,3,2,290.0,False
4830,3,3,10842.0,False
4831,3,4,385636.0,False
4832,5,1,6.0,False
4833,5,2,372.0,False
4834,5,3,7274.0,False
4835,5,4,386355.0,False
4836,1,1,29.0,False
4837,1,2,372.0,False
4838,1,3,12504.0,False
4839,1,4,612101.0,False
4840,1,5,10000000.0,True
4841,3,1,5.0,False
4842,3,2,538.0,False
4843,3,3,6835.0,False
4844,3,4,526652.0,False
4845,5,1,7.0,False
4846,5,2,192.0,False
4847,5,3,9006.0,False
4848,5,4,118862.0,False
4849,1,1,18.0,False
4850,1,2,383.0,False
4851,1,3,8218.0,False
4852,1,4,672793.0,False
4853,1,5,10000000.0,True
4854,3,1,22.0,False
4855,3,2,317.0,False
4856,3,3,16531.0,False
4857,3,4,505283.0,False
4858,5,1,11.0,False
4859,5,2,107.0,False
4860,5,3,7348.0,False
4861,5,4,167780.0,False
4862,1,1,20.0,False
4863,1,2,441.0,False
4864,1,3,20715.0,False
4865,1,4,502918.0,False
4866,1,5,10000000.0,True
4867,3,1,8.0,False
4868,3,2,267.0,False
4869,3,3,6118.0,False
4870,3,4,220817.0,False
4871,5,1,10.0,False
4872,5,2,215.0,False
4873,5,3,8287.0,False
4874,5,4,186039.0,False
4875,1,1,25.0,False
4876,1,2,724.0,False
4877,1,3,14931.0,False
4878,1,4,479673.0,False
4879,1,5,10000000.0,True
4880,3,1,17.0,False
4881,3,2,377.0,False
4882,3,3,10248.0,False
4883,3,4,312119.0,False
4884,5,1,9.0,False
4885,5,2,141.0,False
4886,5,3,1542.0,False
4887,5,4,257120.0,False
4888,1,1,18.0,False
4889,1,2,566.0,False
4890,1,3,15120.0,False
4891,1,4,479529.0,False
4892,1,5,10000000.0,True
4893,3,1,10.0,False
4894,3,2,332.0,False
4895,3,3,16726.0,False
4896,3,4,325135.0,False
4897,5,1,14.0,False
4898,5,2,346.0,False
4899,5,3,9964.0,False
4900,5,4,136248.0,False
4901,1,1,17.0,False
4902,1,2,803.0,False
4903,1,3,14399.0,False
4904,1,4,251839.0,False
4905,1,5,10000000.0,True
4906,3,1,15.0,False
4907,3,2,353.0,False
4908,3,3,8041.0,False
4909,3,4,493124.0,False
4910,5,1,9.0,False
4911,5,2,223.0,False
4912,5,3,10714.0,False
4913,5,4,387388.0,False
4914,1,1,21.0,False
4915,1,2,438.0,False
4916,1,3,12475.0,False
4917,1,4,315797.0,False
4918,1,5,10000000.0,True
4919,3,1,13.0,False
4920,3,2,381.0,False
4921,3,3,15643.0,False
4922,3,4,202499.0,False
4923,5,1,12.0,False
4924,5,2,142.0,False
4925,5,3,12711.0,False
4926,5,4,144168.0,False
4927,1,1,26.0,False
4928,1,2,569.0,False
4929,1,3,14369.0,False
4930,1,4,432619.0,False
4931,1,5,10000000.0,True
4932,3,1,18.0,False
4933,3,2,497.0,False
4934,3,3,3417.0,False
4935,3,4,292890.0,False
4936,5,1,14.0,False
4937,5,2,273.0,False
4938,5,3,8267.0,False
4939,5,4,232085.0,False
4940,1,1,19.0,False
4941,1,2,708.0,False
4942,1,3,15296.0,False
4943,1,4,426702.0,False
4944,1,5,10000000.0,True
4945,3,1,5.0,False
4946,3,2,348.0,False
4947,3,3,10511.0,False
4948,3,4,189244.0,False
4949,5,1,19.0,False
4950,5,2,177.0,False
4951,5,3,10224.0,False
4952,5,4,427687.0,False
4953,1,1,4.0,False
4954,1,2,439.0,False
4955,1,3,2657.0,False
4956,1,4,191045.0,False
4957,1,5,10000000.0,True
4958,3,1,15.0,False
4959,3,2,258.0,False
4960,3,3,8436.0,False
4961,3,4,399244.0,False
4962,5,1,13.0,False
4963,5,2,411.0,False
4964,5,3,11051.0,False
4965,5,4,336582.0,False
4966,1,1,15.0,False
4967,1,2,426.0,False
4968,1,3,11943.0,False
4969,1,4,538512.0,False
4970,1,5,10000000.0,True
4971,3,1,13.0,False
4972,3,2,544.0,False
4973,3,3,10809.0,False
4974,3,4,429899.0,False
4975,5,1,11.0,False
4976,5,2,261.0,False
4977,5,3,7768.0,False
4978,5,4,360496.0,False
4979,1,1,17.0,False
4980,1,2,122.0,False
4981,1,3,18822.0,False
4982,1,4,327942.0,False
4983,1,5,10000000.0,True
4984,3,1,13.0,False
4985,3,2,367.0,False
4986,3,3,10881.0,False
4987,3,4,284747.0,False
4988,5,1,5.0,False
4989,5,2,176.0,False
4990,5,3,13123.0,False
4991,5,4,216584.0,False
4992,1,1,16.0,False
4993,1,2,365.0,False
4994,1,3,18455.0,False
4995,1,4,430061.0,False
4996,1,5,10000000.0,True
4997,3,1,6.0,False
4998,3,2,119.0,False
4999,3,3,9485.0,False
5000,3,4,411574.0,False
5001,5,1,11.0,False
5002,5,2,434.0,False
5003,5,3,12203.0,False
5004,5,4,449753.0,False
5005,1,1,21.0,False
5006,1,2,269.0,False
5007,1,3,20028.0,False
5008,1,4,521279.0,False
5009,1,5,10000000.0,True
5010,3,1,11.0,False
5011,3,2,331.0,False
5012,3,3,11326.0,False
5013,3,4,259739.0,False
5014,5,1,9.0,False
5015,5,2,530.0,False
5016,5,3,13261.0,False
5017,5,4,376777.0,False
5018,1,1,8.0,False
5019,1,2,537.0,False
5020,1,3,5613.0,False
5021,1,4,378051.0,False
5022,1,5,10000000.0,True
5023,3,1,14.0,False
5024,3,2,189.0,False
5025,3,3,11509.0,False
5026,3,4,590844.0,False
5027,5,1,11.0,False
5028,5,2,212.0,False
5029,5,3,13410.0,False
5030,5,4,208232.0,False
5031,1,1,20.0,False
5032,1,2,510.0,False
5033,1,3,20232.0,False
5034,1,4,442373.0,False
5035,1,5,10000000.0,True
5036,3,1,13.0,False
5037,3,2,375.0,False
5038,3,3,12084.0,False
5039,3,4,455583.0,False
5040,5,1,12.0,False
5041,5,2,368.0,False
5042,5,3,6686.0,False
5043,5,4,354937.0,False
5044,1,1,5.0,False
5045,1,2,300.0,False
5046,1,3,14008.0,False
5047,1,4,516672.0,False
5048,1,5,10000000.0,True
5049,3,1,9.0,False
5050,3,2,380.0,False
5051,3,3,8840.0,False
5052,3,4,226246.0,False
5053,5,1,8.0,False
5054,5,2,340.0,False
5055,5,3,8646.0,False
5056,5,4,353040.0,False
5057,1,1,14.0,False
5058,1,2,740.0,False
5059,1,3,17802.0,False
5060,1,4,577105.0,False
5061,1,5,10000000.0,True
5062,3,1,12.0,False
5063,3,2,99.0,False
5064,3,3,2581.0,False
5065,3,4,289288.0,False
5066,5,1,12.0,False
5067,5,2,492.0,False
5068,5,3,5637.0,False
5069,5,4,308797.0,False
5070,1,1,16.0,False
5071,1,2,342.0,False
5072,1,3,17517.0,False
5073,1,4,614970.0,False
5074,1,5,10000000.0,True
5075,3,1,7.0,False
5076,3,2,389.0,False
5077,3,3,7389.0,False
5078,3,4,332921.0,False
5079,5,1,3.0,False
5080,5,2,306.0,False
5081,5,3,7943.0,False
5082,5,4,249723.0,False
5083,1,1,7.0,False
5084,1,2,504.0,False
5085,1,3,8682.0,False
5086,1,4,563664.0,False
5087,1,5,10000000.0,True
5088,3,1,12.0,False
5089,3,2,407.0,False
5090,3,3,16067.0,False
5091,3,4,450439.0,False
5092,5,1,6.0,False
5093,5,2,335.0,False
5094,5,3,10685.0,False
5095,5,4,181011.0,False
5096,1,1,15.0,False
5097,1,2,466.0,False
5098,1,3,16452.0,False
5099,1,4,712880.0,False
5100,1,5,10000000.0,True
5101,3,1,11.0,False
5102,3,2,234.0,False
5103,3,3,10275.0,False
5104,3,4,326641.0,False
5105,5,1,7.0,False
5106,5,2,326.0,False
5107,5,3,14655.0,False
5108,5,4,297386.0,False
5109,1,1,9.0,False
5110,1,2,457.0,False
5111,1,3,14302.0,False
5112,1,4,452535.0,False
5113,1,5,10000000.0,True
5114,3,1,6.0,False
5115,3,2,292.0,False
5116,3,3,11278.0,False
5117,3,4,334983.0,False
5118,5,1,12.0,False
5119,5,2,406.0,False
5120,5,3,11300.0,False
5121,5,4,463381.0,False
5122,1,1,27.0,False
5123,1,2,493.0,False
5124,1,3,20161.0,False
5125,1,4,466946.0,False
5126,1,5,10000000.0,True
5127,3,1,11.0,False
5128,3,2,294.0,False
5129,3,3,3065.0,False
5130,3,4,223248.0,False
5131,5,1,6.0,False
5132,5,2,193.0,False
5133,5,3,9790.0,False
5134,5,4,260708.0,False
5135,1,1,18.0,False
5136,1,2,421.0,False
5137,1,3,17521.0,False
5138,1,4,414661.0,False
5139,1,5,10000000.0,True
5140,3,1,6.0,False
5141,3,2,357.0,False
5142,3,3,7804.0,False
5143,3,4,397461.0,False
5144,5,1,9.0,False
5145,5,2,337.0,False
5146,5,3,8677.0,False
5147,5,4,455150.0,False
5148,1,1,16.0,False
5149,1,2,485.0,False
5150,1,3,9882.0,False
5151,1,4,500433.0,False
5152,1,5,10000000.0,True
5153,3,1,7.0,False
5154,3,2,185.0,False
5155,3,3,11109.0,False
5156,3,4,223369.0,False
5157,5,1,6.0,False
5158,5,2,346.0,False
5159,5,3,7428.0,False
5160,5,4,312868.0,False
5161,1,1,19.0,False
5162,1,2,465.0,False
5163,1,3,13293.0,False
5164,1,4,396939.0,False
5165,1,5,10000000.0,True
5166,3,1,11.0,False
5167,3,2,336.0,False
5168,3,3,9915.0,False
5169,3,4,179743.0,False
5170,5,1,12.0,False
5171,5,2,231.0,False
5172,5,3,10078.0,False
5173,5,4,311375.0,False
5174,1,1,21.0,False
5175,1,2,505.0,False
5176,1,3,13002.0,False
5177,1,4,206841.0,False
5178,1,5,10000000.0,True
5179,3,1,15.0,False
5180,3,2,233.0,False
5181,3,3,13570.0,False
5182,3,4,318108.0,False
5183,5,1,10.0,False
5184,5,2,417.0,False
5185,5,3,6030.0,False
5186,5,4,348499.0,False
5187,1,1,20.0,False
5188,1,2,672.0,False
5189,1,3,15200.0,False
5190,1,4,625372.0,False
5191,1,5,10000000.0,True
5192,3,1,16.0,False
5193,3,2,330.0,False
5194,3,3,11828.0,False
5195,3,4,344745.0,False
5196,5,1,9.0,False
5197,5,2,285.0,False
5198,5,3,6201.0,False
5199,5,4,398279.0,False
5200,1,1,11.0,False
5201,1,2,344.0,False
5202,1,3,26580.0,False
5203,1,4,500479.0,False
5204,1,5,10000000.0,True
5205,3,1,10.0,False
5206,3,2,146.0,False
5207,3,3,13739.0,False
5208,3,4,536798.0,False
5209,5,1,8.0,False
5210,5,2,210.0,False
5211,5,3,10809.0,False
5212,5,4,189081.0,False
5213,1,1,10.0,False
5214,1,2,366.0,False
5215,1,3,18424.0,False
5216,1,4,228593.0,False
5217,1,5,10000000.0,True
5218,3,1,13.0,False
5219,3,2,312.0,False
5220,3,3,13446.0,False
5221,3,4,468682.0,False
5222,5,1,9.0,False
5223,5,2,381.0,False
5224,5,3,6414.0,False
5225,5,4,325540.0,False
5226,1,1,32.0,False
5227,1,2,468.0,False
5228,1,3,12449.0,False
5229,1,4,495589.0,False
5230,1,5,10000000.0,True
5231,3,1,11.0,False
5232,3,2,310.0,False
5233,3,3,5662.0,False
5234,3,4,538067.0,False
5235,5,1,12.0,False
5236,5,2,390.0,False
5237,5,3,10077.0,False
5238,5,4,271600.0,False
5239,1,1,19.0,False
5240,1,2,580.0,False
5241,1,3,16205.0,False
5242,1,4,440691.0,False
5243,1,5,10000000.0,True
5244,3,1,5.0,False
5245,3,2,554.0,False
5246,3,3,10213.0,False
5247,3,4,543386.0,False
5248,5,1,5.0,False
5249,5,2,430.0,False
5250,5,3,4805.0,False
5251,5,4,302231.0,False
5252,1,1,19.0,False
5253,1,2,625.0,False
5254,1,3,15581.0,False
5255,1,4,659439.0,False
5256,1,5,10000000.0,True
5257,3,1,12.0,False
5258,3,2,273.0,False
5259,3,3,15181.0,False
5260,3,4,189879.0,False
5261,5,1,12.0,False
5262,5,2,226.0,False
5263,5,3,4693.0,False
5264,5,4,194386.0,False
5265,1,1,22.0,False
5266,1,2,600.0,False
5267,1,3,10458.0,False
5268,1,4,663086.0,False
5269,1,5,10000000.0,True
5270,3,1,13.0,False
5271,3,2,445.0,False
5272,3,3,13890.0,False
5273,3,4,513742.0,False
5274,5,1,11.0,False
5275,5,2,399.0,False
5276,5,3,5962.0,False
5277,5,4,324834.0,False
5278,1,1,23.0,False
5279,1,2,540.0,False
5280,1,3,15719.0,False
5281,1,4,752906.0,False
5282,1,5,10000000.0,True
5283,3,1,16.0,False
5284,3,2,535.0,False
5285,3,3,13265.0,False
5286,3,4,82937.0,False
5287,5,1,11.0,False
5288,5,2,89.0,False
5289,5,3,8189.0,False
5290,5,4,377808.0,False
5291,1,1,17.0,False
5292,1,2,405.0,False
5293,1,3,15777.0,False
5294,1,4,479583.0,False
5295,1,5,10000000.0,True
5296,3,1,10.0,False
5297,3,2,444.0,False
5298,3,3,7439.0,False
5299,3,4,349176.0,False
5300,5,1,13.0,False
5301,5,2,184.0,False
5302,5,3,13141.0,False
5303,5,4,398657.0,False
5304,1,1,13.0,False
5305,1,2,498.0,False
5306,1,3,6043.0,False
5307,1,4,569077.0,False
5308,1,5,10000000.0,True
5309,3,1,2.0,False
5310,3,2,423.0,False
5311,3,3,12082.0,False
5312,3,4,422075.0,False
5313,5,1,12.0,False
5314,5,2,194.0,False
5315,5,3,5518.0,False
5316,5,4,377772.0,False
5317,1,1,23.0,False
5318,1,2,586.0,False
5319,1,3,15144.0,False
5320,1,4,639011.0,False
5321,1,5,10000000.0,True
5322,3,1,23.0,False
5323,3,2,400.0,False
5324,3,3,10006.0,False
5325,3,4,336348.0,False
5326,5,1,9.0,False
5327,5,2,508.0,False
5328,5,3,3070.0,False
5329,5,4,513047.0,False
5330,1,1,20.0,False
5331,1,2,761.0,False
5332,1,3,11429.0,False
5333,1,4,431282.0,False
5334,1,5,10000000.0,True
5335,3,1,13.0,False
5336,3,2,431.0,False
5337,3,3,5247.0,False
5338,3,4,334212.0,False
5339,5,1,11.0,False
5340,5,2,264.0,False
5341,5,3,4049.0,False
5342,5,4,235489.0,False
5343,1,1,22.0,False
5344,1,2,603.0,False
5345,1,3,17015.0,False
5346,1,4,554207.0,False
5347,1,5,10000000.0,True
5348,3,1,12.0,False
5349,3,2,539.0,False
5350,3,3,2537.0,False
5351,3,4,395383.0,False
5352,5,1,5.0,False
5353,5,2,163.0,False
5354,5,3,8724.0,False
5355,5,4,378453.0,False
5356,1,1,17.0,False
5357,1,2,470.0,False
5358,1,3,17482.0,False
5359,1,4,544241.0,False
5360,1,5,10000000.0,True
5361,3,1,5.0,False
5362,3,2,86.0,False
5363,3,3,9930.0,False
5364,3,4,491691.0,False
5365,5,1,11.0,False
5366,5,2,158.0,False
5367,5,3,9123.0,False
5368,5,4,447357.0,False
5369,1,1,22.0,False
5370,1,2,438.0,False
5371,1,3,10327.0,False
5372,1,4,428079.0,False
5373,1,5,10000000.0,True
5374,3,1,13.0,False
5375,3,2,408.0,False
5376,3,3,8414.0,False
5377,3,4,461345.0,False
5378,5,1,3.0,False
5379,5,2,434.0,False
5380,5,3,8116.0,False
5381,5,4,155762.0,False
5382,1,1,31.0,False
5383,1,2,539.0,False
5384,1,3,14259.0,False
5385,1,4,460956.0,False
5386,1,5,10000000.0,True
5387,3,1,8.0,False
5388,3,2,218.0,False
5389,3,3,16706.0,False
5390,3,4,409155.0,False
5391,5,1,7.0,False
5392,5,2,283.0,False
5393,5,3,8009.0,False
5394,5,4,77883.0,False
5395,1,1,25.0,False
5396,1,2,475.0,False
5397,1,3,8517.0,False
5398,1,4,643980.0,False
5399,1,5,10000000.0,True
5400,3,1,14.0,False
5401,3,2,339.0,False
5402,3,3,9397.0,False
5403,3,4,346859.0,False
5404,5,1,17.0,False
5405,5,2,370.0,False
5406,5,3,9171.0,False
5407,5,4,304845.0,False
5408,1,1,31.0,False
5409,1,2,328.0,False
5410,1,3,15784.0,False
5411,1,4,608647.0,False
5412,1,5,10000000.0,True
5413,3,1,11.0,False
5414,3,2,424.0,False
5415,3,3,10133.0,False
5416,3,4,476445.0,False
5417,5,1,12.0,False
5418,5,2,505.0,False
5419,5,3,9578.0,False
5420,5,4,190665.0,False
5421,1,1,16.0,False
5422,1,2,517.0,False
5423,1,3,13676.0,False
5424,1,4,569483.0,False
5425,1,5,10000000.0,True
5426,3,1,8.0,False
5427,3,2,199.0,False
5428,3,3,12398.0,False
5429,3,4,311172.0,False
5430,5,1,11.0,False
5431,5,2,144.0,False
5432,5,3,6544.0,False
5433,5,4,382434.0,False
5434,1,1,10.0,False
5435,1,2,435.0,False
5436,1,3,13407.0,False
5437,1,4,498653.0,False
5438,1,5,10000000.0,True
5439,3,1,17.0,False
5440,3,2,469.0,False
5441,3,3,11979.0,False
5442,3,4,420986.0,False
5443,5,1,13.0,False
5444,5,2,123.0,False
5445,5,3,11028.0,False
5446,5,4,279461.0,False
5447,1,1,19.0,False
5448,1,2,608.0,False
5449,1,3,19060.0,False
5450,1,4,572832.0,False
5451,1,5,10000000.0,True
5452,3,1,13.0,False
5453,3,2,403.0,False
5454,3,3,8545.0,False
5455,3,4,425487.0,False
5456,5,1,8.0,False
5457,5,2,306.0,False
5458,5,3,9055.0,False
5459,5,4,382096.0,False
5460,1,1,25.0,False
5461,1,2,296.0,False
5462,1,3,18389.0,False
5463,1,4,591051.0,False
5464,1,5,10000000.0,True
5465,3,1,9.0,False
5466,3,2,448.0,False
5467,3,3,11601.0,False
5468,3,4,171026.0,False
5469,5,1,6.0,False
5470,5,2,147.0,False
5471,5,3,14233.0,False
5472,5,4,437586.0,False
5473,1,1,23.0,False
5474,1,2,499.0,False
5475,1,3,11172.0,False
5476,1,4,360600.0,False
5477,1,5,10000000.0,True
5478,3,1,16.0,False
5479,3,2,262.0,False
5480,3,3,11186.0,False
5481,3,4,356839.0,False
5482,5,1,11.0,False
5483,5,2,275.0,False
5484,5,3,4433.0,False
5485,5,4,370603.0,False
5486,1,1,15.0,False
5487,1,2,294.0,False
5488,1,3,16559.0,False
5489,1,4,535865.0,False
5490,1,5,10000000.0,True
5491,3,1,11.0,False
5492,3,2,420.0,False
5493,3,3,8593.0,False
5494,3,4,499206.0,False
5495,5,1,11.0,False
5496,5,2,300.0,False
5497,5,3,12165.0,False
5498,5,4,327015.0,False
5499,1,1,29.0,False
5500,1,2,479.0,False
5501,1,3,15403.0,False
5502,1,4,119473.0,False
5503,1,5,10000000.0,True
5504,3,1,12.0,False
5505,3,2,428.0,False
5506,3,3,7596.0,False
5507,3,4,556211.0,False
5508,5,1,15.0,False
5509,5,2,364.0,False
5510,5,3,15221.0,False
5511,5,4,316188.0,False
5512,1,1,13.0,False
5513,1,2,484.0,False
5514,1,3,15605.0,False
5515,1,4,551547.0,False
5516,1,5,10000000.0,True
5517,3,1,12.0,False
5518,3,2,397.0,False
5519,3,3,9764.0,False
5520,3,4,485401.0,False
5521,5,1,9.0,False
5522,5,2,208.0,False
5523,5,3,10759.0,False
5524,5,4,144299.0,False
5525,1,1,10.0,False
5526,1,2,490.0,False
5527,1,3,18609.0,False
5528,1,4,481243.0,False
5529,1,5,10000000.0,True
5530,3,1,5.0,False
5531,3,2,294.0,False
5532,3,3,19118.0,False
5533,3,4,373122.0,False
5534,5,1,5.0,False
5535,5,2,399.0,False
5536,5,3,7125.0,False
5537,5,4,431849.0,False
5538,1,1,14.0,False
5539,1,2,437.0,False
5540,1,3,6332.0,False
5541,1,4,241874.0,False
5542,1,5,10000000.0,True
5543,3,1,11.0,False
5544,3,2,378.0,False
5545,3,3,12453.0,False
5546,3,4,417812.0,False
5547,5,1,17.0,False
5548,5,2,348.0,False
5549,5,3,4485.0,False
5550,5,4,207972.0,False
5551,1,1,27.0,False
5552,1,2,370.0,False
5553,1,3,12700.0,False
5554,1,4,347760.0,False
5555,1,5,10000000.0,True
5556,3,1,4.0,False
5557,3,2,371.0,False
5558,3,3,15085.0,False
5559,3,4,322179.0,False
5560,5,1,12.0,False
5561,5,2,241.0,False
5562,5,3,9449.0,False
5563,5,4,364771.0,False
5564,1,1,11.0,False
5565,1,2,610.0,False
5566,1,3,19775.0,False
5567,1,4,568548.0,False
5568,1,5,10000000.0,True
5569,3,1,13.0,False
5570,3,2,163.0,False
5571,3,3,4998.0,False
5572,3,4,393751.0,False
5573,5,1,7.0,False
5574,5,2,70.0,False
5575,5,3,11406.0,False
5576,5,4,204812.0,False
5577,1,1,18.0,False
5578,1,2,309.0,False
5579,1,3,12234.0,False
5580,1,4,355854.0,False
5581,1,5,10000000.0,True
5582,3,1,14.0,False
5583,3,2,677.0,False
5584,3,3,6553.0,False
5585,3,4,243142.0,False
5586,5,1,10.0,False
5587,5,2,94.0,False
5588,5,3,8192.0,False
5589,5,4,411926.0,False
5590,1,1,34.0,False
5591,1,2,416.0,False
5592,1,3,15963.0,False
5593,1,4,485364.0,False
5594,1,5,10000000.0,True
5595,3,1,11.0,False
5596,3,2,386.0,False
5597,3,3,10224.0,False
5598,3,4,367369.0,False
5599,5,1,10.0,False
5600,5,2,125.0,False
5601,5,3,10619.0,False
5602,5,4,408175.0,False
5603,1,1,10.0,False
5604,1,2,449.0,False
5605,1,3,8467.0,False
5606,1,4,566738.0,False
5607,1,5,10000000.0,True
5608,3,1,22.0,False
5609,3,2,323.0,False
5610,3,3,8628.0,False
5611,3,4,407002.0,False
5612,5,1,10.0,False
5613,5,2,112.0,False
5614,5,3,11781.0,False
5615,5,4,395011.0,False
5616,1,1,22.0,False
5617,1,2,574.0,False
5618,1,3,5746.0,False
